ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,year,month,date,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,avg_room_price,special_requests,status,guest_type
INN18951,2,0,2,1,Meal Plan 1,0,Room_Type 1,107,2018,8,20,Online,0,0,0,127.1,1,Not_Canceled,Couple
INN18952,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,11,3,Online,0,0,0,68.47,1,Not_Canceled,Couple
INN18953,2,1,1,5,Meal Plan 1,0,Room_Type 6,122,2018,5,30,Online,0,0,0,187.85,3,Not_Canceled,Family
INN18954,2,0,0,3,Meal Plan 1,0,Room_Type 4,54,2018,3,31,Online,0,0,0,104.4,2,Not_Canceled,Couple
INN18955,2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,12,7,Online,0,0,0,90,1,Canceled,Couple
INN18956,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Canceled,Couple
INN18957,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,2,1,Corporate,1,0,1,41,1,Not_Canceled,Single
INN18958,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled,Couple
INN18959,1,1,2,2,Meal Plan 1,0,Room_Type 4,11,2018,8,20,Online,0,0,0,120.12,1,Not_Canceled,Family
INN18960,2,0,2,2,Meal Plan 1,0,Room_Type 4,32,2017,10,30,Offline,0,0,0,67.5,0,Not_Canceled,Couple
INN18961,2,0,0,1,Meal Plan 1,0,Room_Type 1,13,2017,8,7,Online,0,0,0,75,1,Not_Canceled,Couple
INN18962,2,0,1,1,Meal Plan 1,0,Room_Type 1,82,2018,6,20,Online,0,0,0,126.9,0,Canceled,Couple
INN18963,2,0,2,3,Meal Plan 1,0,Room_Type 1,151,2018,10,6,Online,0,0,0,91.48,2,Not_Canceled,Couple
INN18964,2,0,1,1,Meal Plan 1,0,Room_Type 4,18,2018,5,21,Online,0,0,0,158,3,Not_Canceled,Couple
INN18965,2,0,0,2,Not Selected,0,Room_Type 1,11,2018,10,21,Online,0,0,0,140,0,Not_Canceled,Couple
INN18966,2,0,0,0,Meal Plan 2,0,Room_Type 4,78,2018,11,16,Online,0,0,0,0,2,Not_Canceled,Couple
INN18967,2,0,0,2,Meal Plan 1,0,Room_Type 4,185,2018,10,5,Online,0,0,0,122.4,1,Canceled,Couple
INN18968,2,0,1,2,Meal Plan 2,0,Room_Type 1,309,2018,5,13,Offline,0,0,0,101,0,Canceled,Couple
INN18969,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,Couple
INN18970,1,0,1,1,Meal Plan 1,0,Room_Type 1,36,2018,7,11,Online,0,0,0,135.9,0,Not_Canceled,Single
INN18971,1,0,2,0,Meal Plan 1,0,Room_Type 1,3,2018,3,20,Corporate,1,2,27,65,1,Not_Canceled,Single
INN18972,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100,0,Canceled,Single
INN18973,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67,0,Not_Canceled,Couple
INN18974,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185,0,Not_Canceled,Couple
INN18975,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,11,14,Online,0,0,0,121,2,Not_Canceled,Couple
INN18976,2,0,0,3,Meal Plan 1,0,Room_Type 1,129,2018,6,2,Online,0,0,0,126.9,0,Canceled,Couple
INN18977,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,Online,0,0,0,141,0,Canceled,Couple
INN18978,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,2018,9,29,Online,0,0,0,100.3,0,Canceled,Couple
INN18979,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,6,28,Offline,0,0,0,85.6,0,Not_Canceled,Couple
INN18980,2,0,2,3,Meal Plan 1,0,Room_Type 4,117,2018,10,29,Online,0,0,0,122.94,1,Not_Canceled,Couple
INN18981,2,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,108,0,Canceled,Couple
INN18982,2,0,2,5,Meal Plan 1,0,Room_Type 4,21,2018,12,3,Online,0,0,0,97.75,1,Not_Canceled,Couple
INN18983,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled,Couple
INN18984,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100,0,Canceled,Couple
INN18985,2,0,1,2,Not Selected,0,Room_Type 1,10,2018,3,11,Online,0,0,0,97,0,Not_Canceled,Couple
INN18986,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2018,6,11,Online,0,0,0,126.9,0,Canceled,Couple
INN18987,2,1,0,2,Meal Plan 1,0,Room_Type 1,179,2018,7,27,Online,0,0,0,112.5,2,Canceled,Family
INN18988,2,0,0,3,Meal Plan 1,0,Room_Type 1,186,2018,11,24,Online,0,0,0,64.56,0,Canceled,Couple
INN18989,2,1,0,1,Not Selected,0,Room_Type 1,4,2018,1,9,Online,0,0,0,77,1,Not_Canceled,Family
INN18990,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73,0,Not_Canceled,Single
INN18991,2,0,2,1,Meal Plan 1,0,Room_Type 4,20,2017,10,18,Offline,0,0,0,84,0,Not_Canceled,Couple
INN18992,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100,0,Canceled,Single
INN18993,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,2018,2,24,Offline,0,0,0,66,0,Not_Canceled,Couple
INN18994,2,0,2,2,Meal Plan 1,0,Room_Type 4,5,2018,5,28,Online,0,0,0,133.1,1,Not_Canceled,Couple
INN18995,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2017,8,26,Corporate,0,0,0,65,0,Canceled,Single
INN18996,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,2,19,Online,0,0,0,88,0,Not_Canceled,Couple
INN18997,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,10,25,Offline,0,0,0,85,0,Not_Canceled,Couple
INN18998,2,0,2,0,Meal Plan 1,0,Room_Type 4,68,2018,4,10,Online,0,0,0,118.8,0,Canceled,Couple
INN18999,2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,9,1,Online,0,0,0,141.9,1,Not_Canceled,Couple
INN19000,2,0,1,1,Meal Plan 1,0,Room_Type 1,14,2018,6,13,Online,0,0,0,101,1,Not_Canceled,Couple
INN19001,2,0,2,2,Meal Plan 1,0,Room_Type 1,157,2018,8,28,Offline,0,0,0,80.75,2,Not_Canceled,Couple
INN19002,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled,Single
INN19003,2,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,7,18,Online,0,0,0,115.6,1,Not_Canceled,Couple
INN19004,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88.5,0,Not_Canceled,Couple
INN19005,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,3,31,Online,0,0,0,67.22,0,Not_Canceled,Couple
INN19006,2,0,2,4,Meal Plan 1,0,Room_Type 1,201,2018,8,12,Online,0,0,0,96.62,1,Canceled,Couple
INN19007,2,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,4,25,Online,0,0,0,90.95,1,Not_Canceled,Couple
INN19008,2,0,1,5,Not Selected,0,Room_Type 1,172,2018,8,15,Online,0,0,0,90.67,0,Canceled,Couple
INN19009,2,1,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,150,1,Canceled,Family
INN19010,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,11,2,Offline,0,0,0,75,0,Not_Canceled,Couple
INN19011,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Canceled,Couple
INN19012,3,0,0,2,Meal Plan 1,1,Room_Type 4,3,2018,4,1,Online,0,0,0,156,2,Not_Canceled,Family
INN19013,2,0,2,1,Meal Plan 1,0,Room_Type 4,61,2018,6,12,Offline,0,0,0,90.95,1,Not_Canceled,Couple
INN19014,1,0,1,1,Meal Plan 1,1,Room_Type 1,7,2018,2,29,Corporate,0,0,0,68,0,Not_Canceled,Single
INN19015,2,0,2,1,Not Selected,0,Room_Type 1,48,2018,3,5,Online,0,0,0,67.5,0,Canceled,Couple
INN19016,1,0,2,3,Meal Plan 1,0,Room_Type 1,85,2018,7,3,Online,0,0,0,108.9,0,Canceled,Single
INN19017,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,80,0,Not_Canceled,Couple
INN19018,2,0,2,4,Meal Plan 1,0,Room_Type 1,198,2018,8,3,Offline,0,0,0,72.25,0,Not_Canceled,Couple
INN19019,1,0,0,1,Not Selected,0,Room_Type 1,3,2018,4,28,Online,0,0,0,119,0,Not_Canceled,Single
INN19020,1,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,5,30,Online,0,0,0,109.35,0,Canceled,Single
INN19021,2,0,2,0,Not Selected,0,Room_Type 1,150,2018,10,30,Online,0,0,0,80.1,0,Canceled,Couple
INN19022,2,0,0,3,Meal Plan 1,0,Room_Type 1,35,2018,3,16,Online,0,0,0,63.06,1,Not_Canceled,Couple
INN19023,2,0,1,2,Not Selected,0,Room_Type 1,64,2018,9,5,Online,0,0,0,91.2,0,Canceled,Couple
INN19024,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled,Couple
INN19025,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115,1,Canceled,Couple
INN19026,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,Couple
INN19027,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65,0,Not_Canceled,Couple
INN19028,2,0,0,4,Meal Plan 1,0,Room_Type 4,22,2017,12,29,Online,0,0,0,132,0,Not_Canceled,Couple
INN19029,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Online,0,0,0,94.5,2,Not_Canceled,Couple
INN19030,2,0,2,5,Meal Plan 1,0,Room_Type 4,196,2018,8,1,Online,0,0,0,99.45,1,Not_Canceled,Couple
INN19031,2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2018,3,4,Offline,0,0,0,40.67,0,Not_Canceled,Couple
INN19032,2,0,2,1,Meal Plan 1,0,Room_Type 4,67,2018,4,3,Online,0,0,0,109.8,1,Not_Canceled,Couple
INN19033,2,0,0,4,Not Selected,0,Room_Type 1,99,2018,12,6,Online,0,0,0,74.8,1,Not_Canceled,Couple
INN19034,2,1,1,1,Meal Plan 1,0,Room_Type 1,101,2018,8,20,Online,0,0,0,134.1,1,Not_Canceled,Family
INN19035,2,0,0,2,Not Selected,0,Room_Type 1,173,2018,7,8,Online,0,0,0,85.5,0,Canceled,Couple
INN19036,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,0,0,0,65,0,Not_Canceled,Single
INN19037,2,0,1,2,Not Selected,0,Room_Type 1,34,2018,3,11,Online,0,0,0,80.1,1,Canceled,Couple
INN19038,2,1,2,2,Meal Plan 1,0,Room_Type 2,186,2018,8,26,Online,0,0,0,167.66,0,Canceled,Family
INN19039,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115,1,Canceled,Couple
INN19040,1,0,2,0,Meal Plan 1,0,Room_Type 1,10,2018,10,9,Offline,0,0,0,90,0,Not_Canceled,Single
INN19041,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70,0,Not_Canceled,Couple
INN19042,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115,0,Canceled,Couple
INN19043,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,10,31,Online,0,0,0,95,0,Canceled,Couple
INN19044,1,0,1,2,Meal Plan 1,0,Room_Type 4,253,2018,10,7,Online,0,0,0,140.4,1,Canceled,Single
INN19045,1,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,60,0,Not_Canceled,Single
INN19046,2,0,0,1,Not Selected,0,Room_Type 1,19,2018,4,13,Online,0,0,0,119,1,Not_Canceled,Couple
INN19047,2,0,1,2,Meal Plan 1,1,Room_Type 1,118,2017,10,16,Online,0,0,0,98.25,1,Not_Canceled,Couple
INN19048,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,75,0,Not_Canceled,Couple
INN19049,3,0,1,3,Meal Plan 1,0,Room_Type 4,116,2018,8,4,Online,0,0,0,142.2,1,Not_Canceled,Family
INN19050,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2017,10,26,Offline,0,0,0,76.5,1,Not_Canceled,Couple
INN19051,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112,1,Canceled,Couple
INN19052,2,0,1,1,Not Selected,0,Room_Type 1,106,2018,7,25,Online,0,0,0,94.5,0,Canceled,Couple
INN19053,1,0,0,1,Meal Plan 1,0,Room_Type 1,361,2018,11,4,Online,1,1,0,91,0,Canceled,Single
INN19054,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80,0,Not_Canceled,Single
INN19055,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,9,6,Corporate,0,0,0,95,0,Not_Canceled,Single
INN19056,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2017,12,24,Online,0,0,0,81,2,Not_Canceled,Single
INN19057,2,0,0,5,Meal Plan 1,0,Room_Type 4,106,2018,1,5,Offline,0,0,0,62,0,Not_Canceled,Couple
INN19058,2,0,1,1,Meal Plan 1,0,Room_Type 1,57,2018,5,21,Online,0,0,0,126.9,2,Not_Canceled,Couple
INN19059,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109,0,Not_Canceled,Couple
INN19060,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95,0,Canceled,Couple
INN19061,2,0,1,3,Meal Plan 1,0,Room_Type 1,26,2017,9,17,Offline,0,0,0,76.5,0,Not_Canceled,Couple
INN19062,2,0,2,5,Meal Plan 1,0,Room_Type 1,82,2017,7,16,Online,0,0,0,76.5,0,Canceled,Couple
INN19063,2,2,0,4,Meal Plan 1,0,Room_Type 6,63,2018,4,13,Online,0,0,0,167.45,1,Not_Canceled,Family
INN19064,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,1,14,Corporate,1,1,0,66,0,Not_Canceled,Single
INN19065,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled,Couple
INN19066,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91,0,Not_Canceled,Couple
INN19067,2,1,2,1,Meal Plan 1,0,Room_Type 1,60,2018,11,20,Online,0,0,0,109.8,0,Not_Canceled,Family
INN19068,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95,0,Canceled,Couple
INN19069,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52,0,Canceled,Couple
INN19070,1,0,1,3,Meal Plan 1,0,Room_Type 1,10,2018,7,11,Offline,0,0,0,146,0,Not_Canceled,Single
INN19071,2,0,0,2,Meal Plan 1,0,Room_Type 1,123,2017,8,12,Online,0,0,0,76.5,1,Not_Canceled,Couple
INN19072,2,0,0,3,Not Selected,1,Room_Type 1,35,2018,8,31,Online,0,0,0,108,0,Not_Canceled,Couple
INN19073,1,0,1,1,Meal Plan 2,0,Room_Type 1,7,2018,5,21,Offline,0,0,0,91,1,Not_Canceled,Single
INN19074,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75,0,Not_Canceled,Couple
INN19075,2,0,0,3,Meal Plan 1,0,Room_Type 1,90,2018,4,21,Offline,0,0,0,78.63,0,Not_Canceled,Couple
INN19076,1,0,2,5,Meal Plan 2,0,Room_Type 1,125,2018,7,18,Offline,0,0,0,68,0,Not_Canceled,Single
INN19077,3,0,1,3,Meal Plan 1,0,Room_Type 1,32,2018,3,31,Online,0,0,0,150.3,0,Canceled,Family
INN19078,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,9,23,Online,0,0,0,129.6,2,Not_Canceled,Couple
INN19079,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75,0,Canceled,Couple
INN19080,2,0,0,4,Meal Plan 1,0,Room_Type 1,162,2018,10,25,Online,0,0,0,90.9,1,Not_Canceled,Couple
INN19081,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110,0,Canceled,Single
INN19082,2,0,1,3,Not Selected,0,Room_Type 1,49,2018,3,24,Offline,0,0,0,62.8,0,Not_Canceled,Couple
INN19083,3,0,1,2,Meal Plan 1,0,Room_Type 4,36,2018,3,11,Online,0,0,0,114.3,1,Canceled,Family
INN19084,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,3,11,Corporate,0,0,0,75,0,Not_Canceled,Single
INN19085,3,0,0,2,Meal Plan 1,0,Room_Type 4,109,2018,8,19,Online,0,0,0,150.3,0,Canceled,Family
INN19086,2,0,1,3,Meal Plan 1,0,Room_Type 4,290,2018,12,1,Online,0,0,0,86.7,0,Canceled,Couple
INN19087,2,0,2,6,Meal Plan 1,0,Room_Type 4,180,2018,8,11,Online,0,0,0,99.68,1,Not_Canceled,Couple
INN19088,2,0,1,1,Meal Plan 1,0,Room_Type 1,36,2018,12,3,Complementary,0,0,0,0,0,Not_Canceled,Couple
INN19089,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2017,10,9,Offline,0,0,0,72.75,0,Not_Canceled,Couple
INN19090,2,0,0,1,Not Selected,0,Room_Type 1,82,2018,6,23,Online,0,0,0,85.5,0,Canceled,Couple
INN19091,2,1,1,3,Meal Plan 1,0,Room_Type 4,56,2018,3,28,Offline,0,0,0,103.28,1,Not_Canceled,Family
INN19092,2,2,1,3,Meal Plan 1,0,Room_Type 6,72,2018,12,26,Online,0,0,0,156.61,0,Canceled,Family
INN19093,2,0,0,2,Meal Plan 1,1,Room_Type 1,1,2018,4,21,Online,0,0,0,125,1,Not_Canceled,Couple
INN19094,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Canceled,Single
INN19095,0,2,0,1,Meal Plan 1,0,Room_Type 2,71,2018,10,7,Online,0,0,0,108,1,Not_Canceled,Family
INN19096,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled,Single
INN19097,2,2,1,2,Meal Plan 1,0,Room_Type 6,1,2018,4,29,Online,0,0,0,211,1,Not_Canceled,Family
INN19098,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled,Couple
INN19099,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,4,29,Offline,0,0,0,65,0,Not_Canceled,Couple
INN19100,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80,0,Not_Canceled,Single
INN19101,2,0,0,2,Not Selected,0,Room_Type 1,8,2017,11,11,Online,0,0,0,76.5,0,Canceled,Couple
INN19102,2,0,1,1,Not Selected,0,Room_Type 1,63,2018,9,12,Online,0,0,0,125.1,2,Not_Canceled,Couple
INN19103,2,0,0,1,Meal Plan 1,0,Room_Type 1,20,2018,11,22,Online,0,0,0,116,0,Not_Canceled,Couple
INN19104,1,0,2,0,Not Selected,0,Room_Type 1,52,2018,10,2,Online,0,0,0,108,1,Canceled,Single
INN19105,2,0,2,0,Meal Plan 1,1,Room_Type 1,11,2018,1,17,Online,0,0,0,98,2,Not_Canceled,Couple
INN19106,2,0,0,2,Meal Plan 1,0,Room_Type 1,158,2018,11,25,Online,0,0,0,90,1,Canceled,Couple
INN19107,2,0,0,3,Meal Plan 1,0,Room_Type 4,15,2017,10,7,Online,0,0,0,104.72,1,Not_Canceled,Couple
INN19108,2,0,1,0,Not Selected,0,Room_Type 1,127,2018,10,30,Online,0,0,0,80.1,2,Not_Canceled,Couple
INN19109,1,0,0,1,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,250,1,Canceled,Single
INN19110,3,0,0,2,Meal Plan 1,0,Room_Type 4,114,2018,8,4,Online,0,0,0,137.7,0,Not_Canceled,Family
INN19111,2,0,0,1,Not Selected,0,Room_Type 1,119,2017,12,29,Online,0,0,0,51.69,0,Not_Canceled,Couple
INN19112,2,0,2,2,Meal Plan 1,1,Room_Type 1,92,2018,7,17,Online,0,0,0,123.5,0,Not_Canceled,Couple
INN19113,2,0,0,4,Meal Plan 1,0,Room_Type 1,47,2018,11,16,Online,0,0,0,88.4,1,Not_Canceled,Couple
INN19114,2,0,0,5,Meal Plan 1,0,Room_Type 1,145,2018,8,23,Online,0,0,0,99.9,0,Canceled,Couple
INN19115,2,2,0,2,Meal Plan 1,0,Room_Type 6,28,2018,9,13,Online,0,0,0,235.5,1,Not_Canceled,Family
INN19116,2,0,2,1,Meal Plan 1,0,Room_Type 4,132,2018,2,7,Offline,0,0,0,62,0,Not_Canceled,Couple
INN19117,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75,0,Not_Canceled,Couple
INN19118,2,0,2,1,Meal Plan 1,0,Room_Type 4,125,2018,6,19,Online,0,0,0,102.8,2,Not_Canceled,Couple
INN19119,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100,0,Not_Canceled,Couple
INN19120,2,0,0,2,Not Selected,0,Room_Type 1,98,2018,10,26,Online,0,0,0,80.1,0,Canceled,Couple
INN19121,2,1,1,1,Meal Plan 1,0,Room_Type 4,111,2018,8,13,Offline,0,0,0,99.28,0,Not_Canceled,Family
INN19122,2,2,0,3,Meal Plan 1,0,Room_Type 6,52,2018,9,14,Online,0,0,0,207.9,1,Canceled,Family
INN19123,1,0,1,1,Not Selected,0,Room_Type 1,2,2018,2,8,Online,0,0,0,75,1,Not_Canceled,Single
INN19124,2,0,1,3,Meal Plan 1,0,Room_Type 1,142,2018,11,21,Online,0,0,0,85,0,Canceled,Couple
INN19125,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2018,3,26,Offline,0,0,0,76.16,1,Not_Canceled,Couple
INN19126,2,0,1,1,Not Selected,0,Room_Type 1,209,2018,8,27,Online,0,0,0,90,1,Canceled,Couple
INN19127,2,0,2,1,Not Selected,0,Room_Type 1,53,2018,3,12,Online,0,0,0,67.5,1,Not_Canceled,Couple
INN19128,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,21,Offline,0,0,0,65,0,Not_Canceled,Single
INN19129,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87,0,Not_Canceled,Single
INN19130,1,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Online,0,0,0,0,0,Not_Canceled,Single
INN19131,2,0,0,2,Meal Plan 2,0,Room_Type 1,69,2017,9,22,Offline,0,0,0,106,0,Not_Canceled,Couple
INN19132,3,0,0,1,Meal Plan 1,0,Room_Type 4,88,2018,8,19,Online,0,0,0,150.3,1,Not_Canceled,Family
INN19133,2,0,2,1,Meal Plan 1,0,Room_Type 4,1,2017,10,4,Online,0,0,0,136,0,Not_Canceled,Couple
INN19134,1,0,0,3,Meal Plan 1,0,Room_Type 4,74,2018,6,16,Online,0,0,0,109.28,1,Not_Canceled,Single
INN19135,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,84.33,1,Not_Canceled,Couple
INN19136,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled,Couple
INN19137,3,0,1,3,Meal Plan 1,0,Room_Type 4,153,2018,7,21,Online,0,0,0,134.3,2,Canceled,Family
INN19138,3,0,0,3,Meal Plan 1,0,Room_Type 4,117,2018,7,14,Online,0,0,0,146.7,0,Canceled,Family
INN19139,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80,0,Not_Canceled,Single
INN19140,2,1,2,1,Meal Plan 1,0,Room_Type 1,61,2018,11,26,Offline,0,0,0,90,0,Not_Canceled,Family
INN19141,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled,Single
INN19142,1,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,60,0,Canceled,Single
INN19143,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,22,Complementary,0,0,0,0,1,Not_Canceled,Couple
INN19144,1,0,1,2,Meal Plan 1,0,Room_Type 4,253,2018,10,7,Online,0,0,0,140.4,1,Canceled,Single
INN19145,2,0,0,3,Not Selected,0,Room_Type 1,67,2018,6,9,Online,0,0,0,116.1,1,Not_Canceled,Couple
INN19146,2,2,0,1,Meal Plan 1,0,Room_Type 6,20,2018,7,6,Online,0,0,0,231,1,Not_Canceled,Family
INN19147,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled,Single
INN19148,2,2,0,3,Meal Plan 1,0,Room_Type 6,117,2018,5,5,Online,0,0,0,177.3,2,Not_Canceled,Family
INN19149,2,0,2,3,Meal Plan 1,0,Room_Type 1,15,2017,9,20,Online,0,0,0,124,2,Not_Canceled,Couple
INN19150,2,0,0,3,Meal Plan 1,0,Room_Type 1,18,2018,11,10,Online,1,0,1,123.33,1,Not_Canceled,Couple
INN19151,1,0,2,0,Meal Plan 1,0,Room_Type 1,3,2017,10,18,Corporate,0,0,0,65,0,Not_Canceled,Single
INN19152,2,2,1,4,Meal Plan 1,0,Room_Type 6,134,2018,8,1,Online,0,0,0,176.45,1,Not_Canceled,Family
INN19153,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115,1,Canceled,Couple
INN19154,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,28,Online,0,0,0,54.31,0,Not_Canceled,Couple
INN19155,2,0,1,2,Meal Plan 1,0,Room_Type 4,24,2018,9,19,Offline,0,0,0,107,0,Not_Canceled,Couple
INN19156,2,0,2,1,Meal Plan 1,0,Room_Type 1,252,2018,10,15,Online,0,0,0,106.3,0,Canceled,Couple
INN19157,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71,0,Not_Canceled,Single
INN19158,2,2,0,3,Meal Plan 1,0,Room_Type 2,5,2018,2,11,Online,0,0,0,83.03,0,Canceled,Family
INN19159,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,27,Offline,0,0,0,75,2,Not_Canceled,Couple
INN19160,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,48,0,Not_Canceled,Couple
INN19161,3,0,0,2,Meal Plan 1,0,Room_Type 1,209,2018,8,19,Online,0,0,0,133.2,0,Canceled,Family
